@relation 'AT: car-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R22-weka.filters.unsupervised.attribute.Standardize_principal components'

@attribute 0.552persons=4-0.474persons=2+0.454lug_boot=med-0.346lug_boot=big-0.252safety=low... numeric
@attribute 0.622persons=more-0.579persons=2+0.394lug_boot=small-0.321lug_boot=med+0.078safety=low... numeric
@attribute 0.537lug_boot=med-0.536persons=4+0.503persons=more-0.383lug_boot=small-0.153lug_boot=big... numeric
@attribute '0.816safety=high-0.408safety=low-0.408safety=med0    doors=5more0    doors=2...' numeric
@attribute '-0.505safety=low+0.505safety=med+0.452lug_boot=small-0.351lug_boot=big+0.28 persons=2...' numeric
@attribute -0.629lug_boot=big-0.418safety=med+0.418safety=low+0.385lug_boot=small+0.243lug_boot=med... numeric
@attribute -0.63maint=med+0.496maint=vhigh-0.448buying=low+0.307buying=med-0.14doors=3... numeric
@attribute -0.6buying=med+0.531buying=low+0.389maint=vhigh-0.378maint=med-0.146maint=low... numeric
@attribute '0.63 doors=3+0.543buying=vhigh-0.356doors=4-0.247buying=low-0.225doors=2...' numeric
@attribute 0.707doors=2-0.481doors=4-0.391doors=5more+0.207buying=high-0.171buying=vhigh... numeric
@attribute 0.718maint=high-0.395maint=low+0.349buying=vhigh-0.341maint=vhigh-0.164buying=low... numeric
@attribute -0.569maint=low-0.549buying=high+0.378buying=med+0.336maint=vhigh+0.239buying=low... numeric
@attribute '-0.544buying=high+0.4  buying=vhigh+0.396doors=2+0.391maint=low-0.336doors=3...' numeric
@attribute 0.408maint=high-0.373maint=med-0.348buying=vhigh+0.337buying=med-0.325maint=vhigh... numeric
@attribute -0.764doors=5more+0.592doors=4+0.244doors=3-0.072doors=2+0.012maint=low... numeric
@attribute class {unacc,acc,good,vgood}

@data
0.492926,-2.076355,1.258844,-0.865775,1.451132,-0.022992,0.273752,1.989658,-1.353784,-1.17177,-0.972632,1.266959,0.313309,-0.500254,1.361611,unacc
-0.04201,-1.910028,1.207721,1.73155,0.379592,0.862484,0.273752,1.989658,-1.353784,-1.17177,-0.972632,1.266959,0.313309,-0.500254,1.361611,unacc
-2.273905,-1.216502,-0.305837,-0.865775,-1.221054,-0.100964,0.273752,1.989658,-1.353784,-1.17177,-0.972632,1.266959,0.313309,-0.500254,1.361611,unacc
-1.204034,-1.549156,-0.203589,-0.865775,0.922026,-1.871914,0.273752,1.989658,-1.353784,-1.17177,-0.972632,1.266959,0.313309,-0.500254,1.361611,unacc
-1.73897,-1.382829,-0.254713,1.73155,-0.149514,-0.986439,0.273752,1.989658,-1.353784,-1.17177,-0.972632,1.266959,0.313309,-0.500254,1.361611,unacc
0.405894,0.91194,-2.000058,-0.865775,-0.687365,1.666175,0.273752,1.989658,-1.353784,-1.17177,-0.972632,1.266959,0.313309,-0.500254,1.361611,unacc
1.475766,0.579286,-1.897811,-0.865775,1.455715,-0.104775,0.273752,1.989658,-1.353784,-1.17177,-0.972632,1.266959,0.313309,-0.500254,1.361611,unacc
0.94083,0.745613,-1.948934,1.73155,0.384175,0.7807,0.273752,1.989658,-1.353784,-1.17177,-0.972632,1.266959,0.313309,-0.500254,1.361611,acc
1.598198,-0.604727,-0.049192,-0.865775,-1.860403,1.364468,0.273752,1.989658,-1.353784,-1.17177,-0.972632,1.266959,0.313309,-0.500254,1.361611,unacc
2.66807,-0.937381,0.053055,-0.865775,0.282677,-0.406482,0.273752,1.989658,-1.353784,-1.17177,-0.972632,1.266959,0.313309,-0.500254,1.361611,acc
2.133134,-0.771054,0.001932,1.73155,-0.788863,0.478993,0.273752,1.989658,-1.353784,-1.17177,-0.972632,1.266959,0.313309,-0.500254,1.361611,acc
-0.098762,-0.077528,-1.511626,-0.865775,-2.389509,-0.484454,0.273752,1.989658,-1.353784,-1.17177,-0.972632,1.266959,0.313309,-0.500254,1.361611,unacc
0.971109,-0.410182,-1.409378,-0.865775,-0.246429,-2.255404,0.273752,1.989658,-1.353784,-1.17177,-0.972632,1.266959,0.313309,-0.500254,1.361611,acc
0.436174,-0.243855,-1.460502,1.73155,-1.317969,-1.369929,0.273752,1.989658,-1.353784,-1.17177,-0.972632,1.266959,0.313309,-0.500254,1.361611,acc
-0.9291,2.32021,0.201658,-0.865775,-0.133163,1.392921,0.273752,1.989658,-1.353784,-1.17177,-0.972632,1.266959,0.313309,-0.500254,1.361611,unacc
0.140771,1.987556,0.303905,-0.865775,2.009917,-0.37803,0.273752,1.989658,-1.353784,-1.17177,-0.972632,1.266959,0.313309,-0.500254,1.361611,unacc
-0.394164,2.153883,0.252781,1.73155,0.938377,0.507446,0.273752,1.989658,-1.353784,-1.17177,-0.972632,1.266959,0.313309,-0.500254,1.361611,acc
0.263204,0.803543,2.152524,-0.865775,-1.306201,1.091214,0.273752,1.989658,-1.353784,-1.17177,-0.972632,1.266959,0.313309,-0.500254,1.361611,unacc
1.333075,0.470889,2.254771,-0.865775,0.836878,-0.679736,0.273752,1.989658,-1.353784,-1.17177,-0.972632,1.266959,0.313309,-0.500254,1.361611,acc
0.79814,0.637216,2.203647,1.73155,-0.234661,0.205739,0.273752,1.989658,-1.353784,-1.17177,-0.972632,1.266959,0.313309,-0.500254,1.361611,acc
-1.433756,1.330741,0.69009,-0.865775,-1.835307,-0.757708,0.273752,1.989658,-1.353784,-1.17177,-0.972632,1.266959,0.313309,-0.500254,1.361611,unacc
-0.363885,0.998087,0.792337,-0.865775,0.307772,-2.528658,0.273752,1.989658,-1.353784,-1.17177,-0.972632,1.266959,0.313309,-0.500254,1.361611,acc
-0.89882,1.164414,0.741214,1.73155,-0.763767,-1.643183,0.273752,1.989658,-1.353784,-1.17177,-0.972632,1.266959,0.313309,-0.500254,1.361611,acc
-1.769249,-0.227034,-0.794269,-0.865775,0.481091,2.049665,0.112538,2.131234,-0.644935,-0.962988,-1.152257,1.268465,-0.004669,-0.149706,-1.770823,unacc
-0.699378,-0.559688,-0.692022,-0.865775,2.62417,0.278715,0.112538,2.131234,-0.644935,-0.962988,-1.152257,1.268465,-0.004669,-0.149706,-1.770823,unacc
-1.234314,-0.393361,-0.743145,1.73155,1.552631,1.16419,0.112538,2.131234,-0.644935,-0.962988,-1.152257,1.268465,-0.004669,-0.149706,-1.770823,unacc
-0.576945,-1.743701,1.156597,-0.865775,-0.691948,1.747959,0.112538,2.131234,-0.644935,-0.962988,-1.152257,1.268465,-0.004669,-0.149706,-1.770823,unacc
0.492926,-2.076355,1.258844,-0.865775,1.451132,-0.022992,0.112538,2.131234,-0.644935,-0.962988,-1.152257,1.268465,-0.004669,-0.149706,-1.770823,unacc
-0.04201,-1.910028,1.207721,1.73155,0.379592,0.862484,0.112538,2.131234,-0.644935,-0.962988,-1.152257,1.268465,-0.004669,-0.149706,-1.770823,unacc
-2.273905,-1.216502,-0.305837,-0.865775,-1.221054,-0.100964,0.112538,2.131234,-0.644935,-0.962988,-1.152257,1.268465,-0.004669,-0.149706,-1.770823,unacc
-1.204034,-1.549156,-0.203589,-0.865775,0.922026,-1.871914,0.112538,2.131234,-0.644935,-0.962988,-1.152257,1.268465,-0.004669,-0.149706,-1.770823,unacc
-1.73897,-1.382829,-0.254713,1.73155,-0.149514,-0.986439,0.112538,2.131234,-0.644935,-0.962988,-1.152257,1.268465,-0.004669,-0.149706,-1.770823,unacc
0.405894,0.91194,-2.000058,-0.865775,-0.687365,1.666175,0.112538,2.131234,-0.644935,-0.962988,-1.152257,1.268465,-0.004669,-0.149706,-1.770823,unacc
1.475766,0.579286,-1.897811,-0.865775,1.455715,-0.104775,0.112538,2.131234,-0.644935,-0.962988,-1.152257,1.268465,-0.004669,-0.149706,-1.770823,unacc
0.94083,0.745613,-1.948934,1.73155,0.384175,0.7807,0.112538,2.131234,-0.644935,-0.962988,-1.152257,1.268465,-0.004669,-0.149706,-1.770823,acc
1.598198,-0.604727,-0.049192,-0.865775,-1.860403,1.364468,0.112538,2.131234,-0.644935,-0.962988,-1.152257,1.268465,-0.004669,-0.149706,-1.770823,unacc
2.66807,-0.937381,0.053055,-0.865775,0.282677,-0.406482,0.112538,2.131234,-0.644935,-0.962988,-1.152257,1.268465,-0.004669,-0.149706,-1.770823,acc
2.133134,-0.771054,0.001932,1.73155,-0.788863,0.478993,0.112538,2.131234,-0.644935,-0.962988,-1.152257,1.268465,-0.004669,-0.149706,-1.770823,acc
-0.098762,-0.077528,-1.511626,-0.865775,-2.389509,-0.484454,0.112538,2.131234,-0.644935,-0.962988,-1.152257,1.268465,-0.004669,-0.149706,-1.770823,unacc
0.971109,-0.410182,-1.409378,-0.865775,-0.246429,-2.255404,0.112538,2.131234,-0.644935,-0.962988,-1.152257,1.268465,-0.004669,-0.149706,-1.770823,acc
0.436174,-0.243855,-1.460502,1.73155,-1.317969,-1.369929,0.112538,2.131234,-0.644935,-0.962988,-1.152257,1.268465,-0.004669,-0.149706,-1.770823,acc
-0.9291,2.32021,0.201658,-0.865775,-0.133163,1.392921,0.112538,2.131234,-0.644935,-0.962988,-1.152257,1.268465,-0.004669,-0.149706,-1.770823,unacc
0.140771,1.987556,0.303905,-0.865775,2.009917,-0.37803,0.112538,2.131234,-0.644935,-0.962988,-1.152257,1.268465,-0.004669,-0.149706,-1.770823,unacc
-0.394164,2.153883,0.252781,1.73155,0.938377,0.507446,0.112538,2.131234,-0.644935,-0.962988,-1.152257,1.268465,-0.004669,-0.149706,-1.770823,acc
0.263204,0.803543,2.152524,-0.865775,-1.306201,1.091214,0.112538,2.131234,-0.644935,-0.962988,-1.152257,1.268465,-0.004669,-0.149706,-1.770823,unacc
1.333075,0.470889,2.254771,-0.865775,0.836878,-0.679736,0.112538,2.131234,-0.644935,-0.962988,-1.152257,1.268465,-0.004669,-0.149706,-1.770823,acc
0.79814,0.637216,2.203647,1.73155,-0.234661,0.205739,0.112538,2.131234,-0.644935,-0.962988,-1.152257,1.268465,-0.004669,-0.149706,-1.770823,acc
-1.433756,1.330741,0.69009,-0.865775,-1.835307,-0.757708,0.112538,2.131234,-0.644935,-0.962988,-1.152257,1.268465,-0.004669,-0.149706,-1.770823,unacc
-0.363885,0.998087,0.792337,-0.865775,0.307772,-2.528658,0.112538,2.131234,-0.644935,-0.962988,-1.152257,1.268465,-0.004669,-0.149706,-1.770823,acc
-0.89882,1.164414,0.741214,1.73155,-0.763767,-1.643183,0.112538,2.131234,-0.644935,-0.962988,-1.152257,1.268465,-0.004669,-0.149706,-1.770823,acc
-1.769249,-0.227034,-0.794269,-0.865775,0.481091,2.049665,-0.607802,1.388283,-1.337724,1.66574,1.446487,0.594359,1.107117,1.198186,-0.158625,unacc
-0.699378,-0.559688,-0.692022,-0.865775,2.62417,0.278715,-0.607802,1.388283,-1.337724,1.66574,1.446487,0.594359,1.107117,1.198186,-0.158625,unacc
-1.234314,-0.393361,-0.743145,1.73155,1.552631,1.16419,-0.607802,1.388283,-1.337724,1.66574,1.446487,0.594359,1.107117,1.198186,-0.158625,unacc
-0.576945,-1.743701,1.156597,-0.865775,-0.691948,1.747959,-0.607802,1.388283,-1.337724,1.66574,1.446487,0.594359,1.107117,1.198186,-0.158625,unacc
0.492926,-2.076355,1.258844,-0.865775,1.451132,-0.022992,-0.607802,1.388283,-1.337724,1.66574,1.446487,0.594359,1.107117,1.198186,-0.158625,unacc
-0.04201,-1.910028,1.207721,1.73155,0.379592,0.862484,-0.607802,1.388283,-1.337724,1.66574,1.446487,0.594359,1.107117,1.198186,-0.158625,unacc
-2.273905,-1.216502,-0.305837,-0.865775,-1.221054,-0.100964,-0.607802,1.388283,-1.337724,1.66574,1.446487,0.594359,1.107117,1.198186,-0.158625,unacc
-1.204034,-1.549156,-0.203589,-0.865775,0.922026,-1.871914,-0.607802,1.388283,-1.337724,1.66574,1.446487,0.594359,1.107117,1.198186,-0.158625,unacc
-1.73897,-1.382829,-0.254713,1.73155,-0.149514,-0.986439,-0.607802,1.388283,-1.337724,1.66574,1.446487,0.594359,1.107117,1.198186,-0.158625,unacc
0.405894,0.91194,-2.000058,-0.865775,-0.687365,1.666175,-0.607802,1.388283,-1.337724,1.66574,1.446487,0.594359,1.107117,1.198186,-0.158625,unacc
1.475766,0.579286,-1.897811,-0.865775,1.455715,-0.104775,-0.607802,1.388283,-1.337724,1.66574,1.446487,0.594359,1.107117,1.198186,-0.158625,acc
0.94083,0.745613,-1.948934,1.73155,0.384175,0.7807,-0.607802,1.388283,-1.337724,1.66574,1.446487,0.594359,1.107117,1.198186,-0.158625,acc
1.598198,-0.604727,-0.049192,-0.865775,-1.860403,1.364468,-0.607802,1.388283,-1.337724,1.66574,1.446487,0.594359,1.107117,1.198186,-0.158625,unacc
2.66807,-0.937381,0.053055,-0.865775,0.282677,-0.406482,-0.607802,1.388283,-1.337724,1.66574,1.446487,0.594359,1.107117,1.198186,-0.158625,acc
2.133134,-0.771054,0.001932,1.73155,-0.788863,0.478993,-0.607802,1.388283,-1.337724,1.66574,1.446487,0.594359,1.107117,1.198186,-0.158625,acc
-0.098762,-0.077528,-1.511626,-0.865775,-2.389509,-0.484454,-0.607802,1.388283,-1.337724,1.66574,1.446487,0.594359,1.107117,1.198186,-0.158625,unacc
0.971109,-0.410182,-1.409378,-0.865775,-0.246429,-2.255404,-0.607802,1.388283,-1.337724,1.66574,1.446487,0.594359,1.107117,1.198186,-0.158625,acc
0.436174,-0.243855,-1.460502,1.73155,-1.317969,-1.369929,-0.607802,1.388283,-1.337724,1.66574,1.446487,0.594359,1.107117,1.198186,-0.158625,vgood
-0.9291,2.32021,0.201658,-0.865775,-0.133163,1.392921,-0.607802,1.388283,-1.337724,1.66574,1.446487,0.594359,1.107117,1.198186,-0.158625,unacc
0.140771,1.987556,0.303905,-0.865775,2.009917,-0.37803,-0.607802,1.388283,-1.337724,1.66574,1.446487,0.594359,1.107117,1.198186,-0.158625,unacc
-0.394164,2.153883,0.252781,1.73155,0.938377,0.507446,-0.607802,1.388283,-1.337724,1.66574,1.446487,0.594359,1.107117,1.198186,-0.158625,unacc
0.263204,0.803543,2.152524,-0.865775,-1.306201,1.091214,-0.607802,1.388283,-1.337724,1.66574,1.446487,0.594359,1.107117,1.198186,-0.158625,unacc
1.333075,0.470889,2.254771,-0.865775,0.836878,-0.679736,-0.607802,1.388283,-1.337724,1.66574,1.446487,0.594359,1.107117,1.198186,-0.158625,acc
0.79814,0.637216,2.203647,1.73155,-0.234661,0.205739,-0.607802,1.388283,-1.337724,1.66574,1.446487,0.594359,1.107117,1.198186,-0.158625,acc
-1.433756,1.330741,0.69009,-0.865775,-1.835307,-0.757708,-0.607802,1.388283,-1.337724,1.66574,1.446487,0.594359,1.107117,1.198186,-0.158625,unacc
-0.363885,0.998087,0.792337,-0.865775,0.307772,-2.528658,-0.607802,1.388283,-1.337724,1.66574,1.446487,0.594359,1.107117,1.198186,-0.158625,acc
-0.89882,1.164414,0.741214,1.73155,-0.763767,-1.643183,-0.607802,1.388283,-1.337724,1.66574,1.446487,0.594359,1.107117,1.198186,-0.158625,vgood
-1.769249,-0.227034,-0.794269,-0.865775,0.481091,2.049665,-1.091443,1.813008,0.636578,0.415245,0.907611,0.622432,-0.583408,2.24983,0.569097,unacc
-0.699378,-0.559688,-0.692022,-0.865775,2.62417,0.278715,-1.091443,1.813008,0.636578,0.415245,0.907611,0.622432,-0.583408,2.24983,0.569097,unacc
-1.234314,-0.393361,-0.743145,1.73155,1.552631,1.16419,-1.091443,1.813008,0.636578,0.415245,0.907611,0.622432,-0.583408,2.24983,0.569097,unacc
-0.576945,-1.743701,1.156597,-0.865775,-0.691948,1.747959,-1.091443,1.813008,0.636578,0.415245,0.907611,0.622432,-0.583408,2.24983,0.569097,unacc
0.492926,-2.076355,1.258844,-0.865775,1.451132,-0.022992,-1.091443,1.813008,0.636578,0.415245,0.907611,0.622432,-0.583408,2.24983,0.569097,unacc
-0.04201,-1.910028,1.207721,1.73155,0.379592,0.862484,-1.091443,1.813008,0.636578,0.415245,0.907611,0.622432,-0.583408,2.24983,0.569097,unacc
-2.273905,-1.216502,-0.305837,-0.865775,-1.221054,-0.100964,-1.091443,1.813008,0.636578,0.415245,0.907611,0.622432,-0.583408,2.24983,0.569097,unacc
-1.204034,-1.549156,-0.203589,-0.865775,0.922026,-1.871914,-1.091443,1.813008,0.636578,0.415245,0.907611,0.622432,-0.583408,2.24983,0.569097,unacc
-1.73897,-1.382829,-0.254713,1.73155,-0.149514,-0.986439,-1.091443,1.813008,0.636578,0.415245,0.907611,0.622432,-0.583408,2.24983,0.569097,unacc
0.405894,0.91194,-2.000058,-0.865775,-0.687365,1.666175,-1.091443,1.813008,0.636578,0.415245,0.907611,0.622432,-0.583408,2.24983,0.569097,unacc
1.475766,0.579286,-1.897811,-0.865775,1.455715,-0.104775,-1.091443,1.813008,0.636578,0.415245,0.907611,0.622432,-0.583408,2.24983,0.569097,acc
0.94083,0.745613,-1.948934,1.73155,0.384175,0.7807,-1.091443,1.813008,0.636578,0.415245,0.907611,0.622432,-0.583408,2.24983,0.569097,acc
1.598198,-0.604727,-0.049192,-0.865775,-1.860403,1.364468,-1.091443,1.813008,0.636578,0.415245,0.907611,0.622432,-0.583408,2.24983,0.569097,unacc
2.66807,-0.937381,0.053055,-0.865775,0.282677,-0.406482,-1.091443,1.813008,0.636578,0.415245,0.907611,0.622432,-0.583408,2.24983,0.569097,acc
2.133134,-0.771054,0.001932,1.73155,-0.788863,0.478993,-1.091443,1.813008,0.636578,0.415245,0.907611,0.622432,-0.583408,2.24983,0.569097,acc
-0.098762,-0.077528,-1.511626,-0.865775,-2.389509,-0.484454,-1.091443,1.813008,0.636578,0.415245,0.907611,0.622432,-0.583408,2.24983,0.569097,unacc
0.971109,-0.410182,-1.409378,-0.865775,-0.246429,-2.255404,-1.091443,1.813008,0.636578,0.415245,0.907611,0.622432,-0.583408,2.24983,0.569097,acc
0.436174,-0.243855,-1.460502,1.73155,-1.317969,-1.369929,-1.091443,1.813008,0.636578,0.415245,0.907611,0.622432,-0.583408,2.24983,0.569097,vgood
-0.9291,2.32021,0.201658,-0.865775,-0.133163,1.392921,-1.091443,1.813008,0.636578,0.415245,0.907611,0.622432,-0.583408,2.24983,0.569097,unacc
0.140771,1.987556,0.303905,-0.865775,2.009917,-0.37803,-1.091443,1.813008,0.636578,0.415245,0.907611,0.622432,-0.583408,2.24983,0.569097,acc
-0.394164,2.153883,0.252781,1.73155,0.938377,0.507446,-1.091443,1.813008,0.636578,0.415245,0.907611,0.622432,-0.583408,2.24983,0.569097,acc
0.263204,0.803543,2.152524,-0.865775,-1.306201,1.091214,-1.091443,1.813008,0.636578,0.415245,0.907611,0.622432,-0.583408,2.24983,0.569097,unacc
1.333075,0.470889,2.254771,-0.865775,0.836878,-0.679736,-1.091443,1.813008,0.636578,0.415245,0.907611,0.622432,-0.583408,2.24983,0.569097,acc
0.79814,0.637216,2.203647,1.73155,-0.234661,0.205739,-1.091443,1.813008,0.636578,0.415245,0.907611,0.622432,-0.583408,2.24983,0.569097,vgood
-1.433756,1.330741,0.69009,-0.865775,-1.835307,-0.757708,-1.091443,1.813008,0.636578,0.415245,0.907611,0.622432,-0.583408,2.24983,0.569097,unacc
-0.363885,0.998087,0.792337,-0.865775,0.307772,-2.528658,-1.091443,1.813008,0.636578,0.415245,0.907611,0.622432,-0.583408,2.24983,0.569097,acc
-0.89882,1.164414,0.741214,1.73155,-0.763767,-1.643183,-1.091443,1.813008,0.636578,0.415245,0.907611,0.622432,-0.583408,2.24983,0.569097,vgood
-1.769249,-0.227034,-0.794269,-0.865775,0.481091,2.049665,-0.607486,1.405492,-1.640705,-1.077176,1.471783,0.488362,0.280576,1.193494,1.374261,unacc
-0.699378,-0.559688,-0.692022,-0.865775,2.62417,0.278715,-0.607486,1.405492,-1.640705,-1.077176,1.471783,0.488362,0.280576,1.193494,1.374261,unacc
-1.234314,-0.393361,-0.743145,1.73155,1.552631,1.16419,-0.607486,1.405492,-1.640705,-1.077176,1.471783,0.488362,0.280576,1.193494,1.374261,unacc
-0.576945,-1.743701,1.156597,-0.865775,-0.691948,1.747959,-0.607486,1.405492,-1.640705,-1.077176,1.471783,0.488362,0.280576,1.193494,1.374261,unacc
0.492926,-2.076355,1.258844,-0.865775,1.451132,-0.022992,-0.607486,1.405492,-1.640705,-1.077176,1.471783,0.488362,0.280576,1.193494,1.374261,unacc
-0.04201,-1.910028,1.207721,1.73155,0.379592,0.862484,-0.607486,1.405492,-1.640705,-1.077176,1.471783,0.488362,0.280576,1.193494,1.374261,unacc
-2.273905,-1.216502,-0.305837,-0.865775,-1.221054,-0.100964,-0.607486,1.405492,-1.640705,-1.077176,1.471783,0.488362,0.280576,1.193494,1.374261,unacc
-1.204034,-1.549156,-0.203589,-0.865775,0.922026,-1.871914,-0.607486,1.405492,-1.640705,-1.077176,1.471783,0.488362,0.280576,1.193494,1.374261,unacc
-1.73897,-1.382829,-0.254713,1.73155,-0.149514,-0.986439,-0.607486,1.405492,-1.640705,-1.077176,1.471783,0.488362,0.280576,1.193494,1.374261,unacc
0.405894,0.91194,-2.000058,-0.865775,-0.687365,1.666175,-0.607486,1.405492,-1.640705,-1.077176,1.471783,0.488362,0.280576,1.193494,1.374261,unacc
1.475766,0.579286,-1.897811,-0.865775,1.455715,-0.104775,-0.607486,1.405492,-1.640705,-1.077176,1.471783,0.488362,0.280576,1.193494,1.374261,acc
0.94083,0.745613,-1.948934,1.73155,0.384175,0.7807,-0.607486,1.405492,-1.640705,-1.077176,1.471783,0.488362,0.280576,1.193494,1.374261,acc
1.598198,-0.604727,-0.049192,-0.865775,-1.860403,1.364468,-0.607486,1.405492,-1.640705,-1.077176,1.471783,0.488362,0.280576,1.193494,1.374261,unacc
2.66807,-0.937381,0.053055,-0.865775,0.282677,-0.406482,-0.607486,1.405492,-1.640705,-1.077176,1.471783,0.488362,0.280576,1.193494,1.374261,acc
2.133134,-0.771054,0.001932,1.73155,-0.788863,0.478993,-0.607486,1.405492,-1.640705,-1.077176,1.471783,0.488362,0.280576,1.193494,1.374261,vgood
-0.098762,-0.077528,-1.511626,-0.865775,-2.389509,-0.484454,-0.607486,1.405492,-1.640705,-1.077176,1.471783,0.488362,0.280576,1.193494,1.374261,unacc
0.971109,-0.410182,-1.409378,-0.865775,-0.246429,-2.255404,-0.607486,1.405492,-1.640705,-1.077176,1.471783,0.488362,0.280576,1.193494,1.374261,acc
0.436174,-0.243855,-1.460502,1.73155,-1.317969,-1.369929,-0.607486,1.405492,-1.640705,-1.077176,1.471783,0.488362,0.280576,1.193494,1.374261,vgood
-0.9291,2.32021,0.201658,-0.865775,-0.133163,1.392921,-0.607486,1.405492,-1.640705,-1.077176,1.471783,0.488362,0.280576,1.193494,1.374261,unacc
0.140771,1.987556,0.303905,-0.865775,2.009917,-0.37803,-0.607486,1.405492,-1.640705,-1.077176,1.471783,0.488362,0.280576,1.193494,1.374261,acc
-0.394164,2.153883,0.252781,1.73155,0.938377,0.507446,-0.607486,1.405492,-1.640705,-1.077176,1.471783,0.488362,0.280576,1.193494,1.374261,acc
0.263204,0.803543,2.152524,-0.865775,-1.306201,1.091214,-0.607486,1.405492,-1.640705,-1.077176,1.471783,0.488362,0.280576,1.193494,1.374261,unacc
1.333075,0.470889,2.254771,-0.865775,0.836878,-0.679736,-0.607486,1.405492,-1.640705,-1.077176,1.471783,0.488362,0.280576,1.193494,1.374261,acc
0.79814,0.637216,2.203647,1.73155,-0.234661,0.205739,-0.607486,1.405492,-1.640705,-1.077176,1.471783,0.488362,0.280576,1.193494,1.374261,vgood
-1.433756,1.330741,0.69009,-0.865775,-1.835307,-0.757708,-0.607486,1.405492,-1.640705,-1.077176,1.471783,0.488362,0.280576,1.193494,1.374261,unacc
-0.363885,0.998087,0.792337,-0.865775,0.307772,-2.528658,-0.607486,1.405492,-1.640705,-1.077176,1.471783,0.488362,0.280576,1.193494,1.374261,acc
-0.89882,1.164414,0.741214,1.73155,-0.763767,-1.643183,-0.607486,1.405492,-1.640705,-1.077176,1.471783,0.488362,0.280576,1.193494,1.374261,vgood
-1.769249,-0.227034,-0.794269,-0.865775,0.481091,2.049665,-0.768699,1.547067,-0.931857,-0.868394,1.292158,0.489868,-0.037402,1.544042,-1.758173,unacc
-0.699378,-0.559688,-0.692022,-0.865775,2.62417,0.278715,-0.768699,1.547067,-0.931857,-0.868394,1.292158,0.489868,-0.037402,1.544042,-1.758173,unacc
-1.234314,-0.393361,-0.743145,1.73155,1.552631,1.16419,-0.768699,1.547067,-0.931857,-0.868394,1.292158,0.489868,-0.037402,1.544042,-1.758173,unacc
-0.576945,-1.743701,1.156597,-0.865775,-0.691948,1.747959,-0.768699,1.547067,-0.931857,-0.868394,1.292158,0.489868,-0.037402,1.544042,-1.758173,unacc
0.492926,-2.076355,1.258844,-0.865775,1.451132,-0.022992,-0.768699,1.547067,-0.931857,-0.868394,1.292158,0.489868,-0.037402,1.544042,-1.758173,unacc
-0.04201,-1.910028,1.207721,1.73155,0.379592,0.862484,-0.768699,1.547067,-0.931857,-0.868394,1.292158,0.489868,-0.037402,1.544042,-1.758173,unacc
-2.273905,-1.216502,-0.305837,-0.865775,-1.221054,-0.100964,-0.768699,1.547067,-0.931857,-0.868394,1.292158,0.489868,-0.037402,1.544042,-1.758173,unacc
-1.204034,-1.549156,-0.203589,-0.865775,0.922026,-1.871914,-0.768699,1.547067,-0.931857,-0.868394,1.292158,0.489868,-0.037402,1.544042,-1.758173,unacc
-1.73897,-1.382829,-0.254713,1.73155,-0.149514,-0.986439,-0.768699,1.547067,-0.931857,-0.868394,1.292158,0.489868,-0.037402,1.544042,-1.758173,unacc
0.405894,0.91194,-2.000058,-0.865775,-0.687365,1.666175,-0.768699,1.547067,-0.931857,-0.868394,1.292158,0.489868,-0.037402,1.544042,-1.758173,unacc
1.475766,0.579286,-1.897811,-0.865775,1.455715,-0.104775,-0.768699,1.547067,-0.931857,-0.868394,1.292158,0.489868,-0.037402,1.544042,-1.758173,acc
0.94083,0.745613,-1.948934,1.73155,0.384175,0.7807,-0.768699,1.547067,-0.931857,-0.868394,1.292158,0.489868,-0.037402,1.544042,-1.758173,acc
1.598198,-0.604727,-0.049192,-0.865775,-1.860403,1.364468,-0.768699,1.547067,-0.931857,-0.868394,1.292158,0.489868,-0.037402,1.544042,-1.758173,unacc
2.66807,-0.937381,0.053055,-0.865775,0.282677,-0.406482,-0.768699,1.547067,-0.931857,-0.868394,1.292158,0.489868,-0.037402,1.544042,-1.758173,acc
2.133134,-0.771054,0.001932,1.73155,-0.788863,0.478993,-0.768699,1.547067,-0.931857,-0.868394,1.292158,0.489868,-0.037402,1.544042,-1.758173,vgood
-0.098762,-0.077528,-1.511626,-0.865775,-2.389509,-0.484454,-0.768699,1.547067,-0.931857,-0.868394,1.292158,0.489868,-0.037402,1.544042,-1.758173,unacc
0.971109,-0.410182,-1.409378,-0.865775,-0.246429,-2.255404,-0.768699,1.547067,-0.931857,-0.868394,1.292158,0.489868,-0.037402,1.544042,-1.758173,acc
0.436174,-0.243855,-1.460502,1.73155,-1.317969,-1.369929,-0.768699,1.547067,-0.931857,-0.868394,1.292158,0.489868,-0.037402,1.544042,-1.758173,vgood
-0.9291,2.32021,0.201658,-0.865775,-0.133163,1.392921,-0.768699,1.547067,-0.931857,-0.868394,1.292158,0.489868,-0.037402,1.544042,-1.758173,unacc
0.140771,1.987556,0.303905,-0.865775,2.009917,-0.37803,-0.768699,1.547067,-0.931857,-0.868394,1.292158,0.489868,-0.037402,1.544042,-1.758173,acc
-0.394164,2.153883,0.252781,1.73155,0.938377,0.507446,-0.768699,1.547067,-0.931857,-0.868394,1.292158,0.489868,-0.037402,1.544042,-1.758173,acc
